,airline_iata,airline_icao,flight_iata,flight_icao,flight_number,dep_iata,dep_icao,dep_terminal,dep_gate,dep_time,dep_time_utc,dep_estimated,dep_estimated_utc,dep_actual,dep_actual_utc,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_time,arr_time_utc,arr_estimated,arr_estimated_utc,cs_airline_iata,cs_flight_number,cs_flight_iata,status,duration,delayed,dep_delayed,arr_delayed,aircraft_icao,arr_time_ts,dep_time_ts,arr_estimated_ts,dep_estimated_ts,dep_actual_ts,arr_actual,arr_actual_utc,arr_actual_ts
1861,CZ,CSN,CZ7592,CSN7592,7592,ADL,YPAD,1,21,2023-10-05 11:10,2023-10-05 00:40,2023-10-05 14:10,2023-10-05 03:40,,,SYD,YSSY,3,,QFR,2023-10-05 13:30,2023-10-05 02:30,2023-10-05 16:30,2023-10-05 05:30,QF,738,QF738,scheduled,110.0,180,180.0,180.0,,1696473000.0,1696466400,1696483800.0,1696477200.0,,,,
1862,F9,FFT,F91356,FFT1356,1356,ATL,KATL,N,D1,2023-10-04 22:33,2023-10-05 02:33,2023-10-04 23:40,2023-10-05 03:40,,,MDW,KMDW,,C3,,2023-10-04 23:32,2023-10-05 04:32,2023-10-05 00:33,2023-10-05 05:33,,,,scheduled,119.0,67,67.0,61.0,,1696480320.0,1696473180,1696483980.0,1696477200.0,,,,
1863,AS,ASA,AS115,ASA115,115,SEA,KSEA,,C15,2023-10-04 18:40,2023-10-05 01:40,2023-10-04 20:40,2023-10-05 03:40,,,ANC,PANC,S,C6,3,2023-10-04 21:29,2023-10-05 05:29,2023-10-04 23:32,2023-10-05 07:32,,,,scheduled,229.0,120,120.0,123.0,B39M,1696483740.0,1696470000,1696491120.0,1696477200.0,,,,
1864,AS,ASA,AS5073,ASA5073,5073,ADL,YPAD,1,21,2023-10-05 11:10,2023-10-05 00:40,2023-10-05 14:10,2023-10-05 03:40,,,SYD,YSSY,3,,QFR,2023-10-05 13:30,2023-10-05 02:30,2023-10-05 16:30,2023-10-05 05:30,QF,738,QF738,scheduled,110.0,180,180.0,180.0,,1696473000.0,1696466400,1696483800.0,1696477200.0,,,,
1865,TN,THT,TN2535,THT2535,2535,SEA,KSEA,,C15,2023-10-04 18:40,2023-10-05 01:40,2023-10-04 20:40,2023-10-05 03:40,,,ANC,PANC,S,C6,3,2023-10-04 21:29,2023-10-05 05:29,2023-10-04 23:32,2023-10-05 07:32,AS,115,AS115,scheduled,229.0,120,120.0,123.0,,1696483740.0,1696470000,1696491120.0,1696477200.0,,,,
1866,NZ,ANZ,NZ7738,ANZ7738,7738,ADL,YPAD,1,21,2023-10-05 11:10,2023-10-05 00:40,2023-10-05 14:10,2023-10-05 03:40,,,SYD,YSSY,3,,QFR,2023-10-05 13:30,2023-10-05 02:30,2023-10-05 16:30,2023-10-05 05:30,QF,738,QF738,scheduled,110.0,180,180.0,180.0,,1696473000.0,1696466400,1696483800.0,1696477200.0,,,,
1867,TN,THT,TN2626,THT2626,2626,SEA,KSEA,,N7,2023-10-04 19:45,2023-10-05 02:45,2023-10-04 20:40,2023-10-05 03:40,,,PDX,KPDX,,C11,3,2023-10-04 20:40,2023-10-05 03:40,2023-10-04 21:36,2023-10-05 04:36,AS,1462,AS1462,scheduled,55.0,55,55.0,56.0,,1696477200.0,1696473900,1696480560.0,1696477200.0,,,,
1868,AS,ASA,AS1071,ASA1071,1071,SAN,KSAN,2,48,2023-10-04 19:55,2023-10-05 02:55,2023-10-04 20:41,2023-10-05 03:41,,,SEA,KSEA,,N5,14,2023-10-04 23:00,2023-10-05 06:00,2023-10-04 23:38,2023-10-05 06:38,,,,scheduled,185.0,38,46.0,38.0,,1696485600.0,1696474500,1696487880.0,1696477260.0,,,,
1869,SQ,SIA,SQ1725,SIA1725,1725,SAN,KSAN,2,48,2023-10-04 19:55,2023-10-05 02:55,2023-10-04 20:41,2023-10-05 03:41,,,SEA,KSEA,,N5,14,2023-10-04 23:00,2023-10-05 06:00,2023-10-04 23:38,2023-10-05 06:38,AS,1071,AS1071,scheduled,185.0,38,46.0,38.0,,1696485600.0,1696474500,1696487880.0,1696477260.0,,,,
1870,SU,AFL,SU221,AFL221,221,CAN,ZGGG,2,,2023-10-05 11:10,2023-10-05 03:10,2023-10-05 11:42,2023-10-05 03:42,,,SVO,UUEE,C,,,2023-10-05 16:25,2023-10-05 13:25,2023-10-05 15:47,2023-10-05 12:47,,,,scheduled,615.0,32,32.0,,A333,1696512300.0,1696475400,1696510020.0,1696477320.0,,,,
1871,ZH,CSZ,ZH8664,CSZ8664,8664,TYN,ZBYN,T1,,2023-10-05 11:05,2023-10-05 03:05,2023-10-05 11:42,2023-10-05 03:42,,,NTG,ZSNT,T3,,1,2023-10-05 13:20,2023-10-05 05:20,2023-10-05 13:33,2023-10-05 05:33,,,,scheduled,135.0,37,37.0,13.0,,1696483200.0,1696475100,1696483980.0,1696477320.0,,,,
1872,VA,VOZ,VA1140,VOZ1140,1140,BNK,YBNA,,3,2023-10-05 12:45,2023-10-05 01:45,2023-10-05 14:44,2023-10-05 03:44,,,SYD,YSSY,2,35,D3,2023-10-05 14:05,2023-10-05 03:05,2023-10-05 15:56,2023-10-05 04:56,,,,scheduled,80.0,111,119.0,111.0,B738,1696475100.0,1696470300,1696481760.0,1696477440.0,,,,
1873,EY,ETD,EY6377,ETD6377,6377,BNK,YBNA,,3,2023-10-05 12:45,2023-10-05 01:45,2023-10-05 14:44,2023-10-05 03:44,,,SYD,YSSY,2,35,D3,2023-10-05 14:05,2023-10-05 03:05,2023-10-05 15:56,2023-10-05 04:56,VA,1140,VA1140,scheduled,80.0,111,119.0,111.0,,1696475100.0,1696470300,1696481760.0,1696477440.0,,,,
1874,VS,VIR,VS5057,VIR5057,5057,ATL,KATL,S,A33,2023-10-04 22:45,2023-10-05 02:45,2023-10-04 23:45,2023-10-05 03:45,,,DAL,KDAL,,11,4,2023-10-04 23:56,2023-10-05 04:56,2023-10-05 01:23,2023-10-05 06:23,DL,1220,DL1220,scheduled,131.0,60,60.0,87.0,,1696481760.0,1696473900,1696486980.0,1696477500.0,,,,
1875,KL,KLM,KL5137,KLM5137,5137,ATL,KATL,S,A33,2023-10-04 22:45,2023-10-05 02:45,2023-10-04 23:45,2023-10-05 03:45,,,DAL,KDAL,,11,4,2023-10-04 23:56,2023-10-05 04:56,2023-10-05 01:23,2023-10-05 06:23,DL,1220,DL1220,scheduled,131.0,60,60.0,87.0,,1696481760.0,1696473900,1696486980.0,1696477500.0,,,,
1876,EI,EIN,EI7363,EIN7363,7363,IAH,KIAH,A,27,2023-10-04 22:00,2023-10-05 03:00,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,D,D21,,2023-10-04 23:14,2023-10-05 04:14,,,AA,550,AA550,cancelled,74.0,45,45.0,,,1696479240.0,1696474800,,1696477500.0,,,,
1877,WS,WJA,WS7003,WJA7003,7003,ATL,KATL,S,A33,2023-10-04 22:45,2023-10-05 02:45,2023-10-04 23:45,2023-10-05 03:45,,,DAL,KDAL,,11,4,2023-10-04 23:56,2023-10-05 04:56,2023-10-05 01:23,2023-10-05 06:23,DL,1220,DL1220,scheduled,131.0,60,60.0,87.0,,1696481760.0,1696473900,1696486980.0,1696477500.0,,,,
1878,KL,KLM,KL5534,KLM5534,5534,AUS,KAUS,,7,2023-10-04 21:35,2023-10-05 02:35,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,E,E16,E15,2023-10-05 00:20,2023-10-05 05:20,,,DL,557,DL557,scheduled,165.0,70,70.0,,,1696483200.0,1696473300,,1696477500.0,,,,
1879,KQ,KQA,KQ7016,KQA7016,7016,AUS,KAUS,,7,2023-10-04 21:35,2023-10-05 02:35,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,E,E16,E15,2023-10-05 00:20,2023-10-05 05:20,,,DL,557,DL557,scheduled,165.0,70,70.0,,,1696483200.0,1696473300,,1696477500.0,,,,
1880,DL,DAL,DL1220,DAL1220,1220,ATL,KATL,S,A33,2023-10-04 22:45,2023-10-05 02:45,2023-10-04 23:45,2023-10-05 03:45,,,DAL,KDAL,,11,4,2023-10-04 23:56,2023-10-05 04:56,2023-10-05 01:23,2023-10-05 06:23,,,,scheduled,131.0,60,60.0,87.0,,1696481760.0,1696473900,1696486980.0,1696477500.0,,,,
1881,UA,UAL,UA6090,UAL6090,6090,IAH,KIAH,B,81,2023-10-04 20:24,2023-10-05 01:24,2023-10-04 22:45,2023-10-05 03:45,,,CRP,KCRP,,3,,2023-10-04 21:33,2023-10-05 02:33,2023-10-04 23:54,2023-10-05 04:54,YV,6090,YV6090,scheduled,69.0,141,141.0,141.0,,1696473180.0,1696469040,1696481640.0,1696477500.0,,,,
1882,AA,AAL,AA1392,AAL1392,1392,DFW,KDFW,B,B12,2023-10-04 19:23,2023-10-05 00:23,2023-10-04 22:45,2023-10-05 03:45,2023-10-04 20:23,2023-10-05 01:23,SAT,KSAT,,,B2,2023-10-04 20:39,2023-10-05 01:39,2023-10-04 23:58,2023-10-05 04:58,,,,scheduled,76.0,199,202.0,199.0,A21N,1696469940.0,1696465380,1696481880.0,1696477500.0,1696468980.0,2023-10-04 21:03,2023-10-05 02:03,1696471380.0
1883,NZ,ANZ,NZ9770,ANZ9770,9770,IAH,KIAH,B,81,2023-10-04 20:24,2023-10-05 01:24,2023-10-04 22:45,2023-10-05 03:45,,,CRP,KCRP,,3,,2023-10-04 21:33,2023-10-05 02:33,2023-10-04 23:54,2023-10-05 04:54,YV,6090,YV6090,scheduled,69.0,141,141.0,141.0,,1696473180.0,1696469040,1696481640.0,1696477500.0,,,,
1884,AA,AAL,AA550,AAL550,550,IAH,KIAH,A,27,2023-10-04 22:00,2023-10-05 03:00,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,D,D21,,2023-10-04 23:14,2023-10-05 04:14,,,,,,cancelled,74.0,45,45.0,,,1696479240.0,1696474800,,1696477500.0,,,,
1885,LA,LAN,LA167,LAN167,167,IQQ,SCDA,1,5,2023-10-05 00:04,2023-10-05 03:04,2023-10-05 00:45,2023-10-05 03:45,,,SCL,SCEL,,27,4,2023-10-05 02:19,2023-10-05 05:19,2023-10-05 03:00,2023-10-05 06:00,,,,scheduled,135.0,41,41.0,41.0,,1696483140.0,1696475040,1696485600.0,1696477500.0,,,,
1886,YV,ASH,YV6090,ASH6090,6090,IAH,KIAH,B,81,2023-10-04 20:24,2023-10-05 01:24,2023-10-04 22:45,2023-10-05 03:45,,,CRP,KCRP,,3,,2023-10-04 21:33,2023-10-05 02:33,2023-10-04 23:54,2023-10-05 04:54,,,,scheduled,69.0,141,141.0,141.0,,1696473180.0,1696469040,1696481640.0,1696477500.0,,,,
1887,VS,VIR,VS3476,VIR3476,3476,AUS,KAUS,,7,2023-10-04 21:35,2023-10-05 02:35,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,E,E16,E15,2023-10-05 00:20,2023-10-05 05:20,,,DL,557,DL557,scheduled,165.0,70,70.0,,,1696483200.0,1696473300,,1696477500.0,,,,
1888,AF,AFR,AF2854,AFR2854,2854,AUS,KAUS,,7,2023-10-04 21:35,2023-10-05 02:35,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,E,E16,E15,2023-10-05 00:20,2023-10-05 05:20,,,DL,557,DL557,scheduled,165.0,70,70.0,,,1696483200.0,1696473300,,1696477500.0,,,,
1889,HZ,SHU,HZ518,SHU518,518,KVR,UHWK,,,2023-10-05 10:45,2023-10-05 00:45,2023-10-05 13:45,2023-10-05 03:45,,,VVO,UHWW,,,,2023-10-05 12:00,2023-10-05 02:00,2023-10-05 15:00,2023-10-05 05:00,,,,scheduled,75.0,180,180.0,180.0,,1696471200.0,1696466700,1696482000.0,1696477500.0,,,,
1890,EK,UAE,EK6098,UAE6098,6098,IAH,KIAH,B,81,2023-10-04 20:24,2023-10-05 01:24,2023-10-04 22:45,2023-10-05 03:45,,,CRP,KCRP,,3,,2023-10-04 21:33,2023-10-05 02:33,2023-10-04 23:54,2023-10-05 04:54,YV,6090,YV6090,scheduled,69.0,141,141.0,141.0,,1696473180.0,1696469040,1696481640.0,1696477500.0,,,,
1891,AS,ASA,AS4342,ASA4342,4342,DFW,KDFW,B,B12,2023-10-04 19:23,2023-10-05 00:23,2023-10-04 22:45,2023-10-05 03:45,2023-10-04 20:23,2023-10-05 01:23,SAT,KSAT,,,B2,2023-10-04 20:39,2023-10-05 01:39,2023-10-04 23:58,2023-10-05 04:58,AA,1392,AA1392,scheduled,76.0,199,202.0,199.0,,1696469940.0,1696465380,1696481880.0,1696477500.0,1696468980.0,2023-10-04 21:03,2023-10-05 02:03,1696471380.0
1892,AM,AMX,AM3685,AMX3685,3685,AUS,KAUS,,7,2023-10-04 21:35,2023-10-05 02:35,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,E,E16,E15,2023-10-05 00:20,2023-10-05 05:20,,,DL,557,DL557,scheduled,165.0,70,70.0,,,1696483200.0,1696473300,,1696477500.0,,,,
1893,AA,AAL,AA2971,AAL2971,2971,DFW,KDFW,B,B7,2023-10-04 20:59,2023-10-05 01:59,2023-10-04 22:45,2023-10-05 03:45,,,SMF,KSMF,A,4,C,2023-10-04 22:43,2023-10-05 05:43,2023-10-05 00:45,2023-10-05 07:45,,,,scheduled,224.0,122,106.0,122.0,,1696484580.0,1696471140,1696491900.0,1696477500.0,,,,
1894,BA,BAW,BA5178,BAW5178,5178,IAH,KIAH,A,27,2023-10-04 22:00,2023-10-05 03:00,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,D,D21,,2023-10-04 23:14,2023-10-05 04:14,,,AA,550,AA550,cancelled,74.0,45,45.0,,,1696479240.0,1696474800,,1696477500.0,,,,
1895,RJ,RJA,RJ7725,RJA7725,7725,IAH,KIAH,A,27,2023-10-04 22:00,2023-10-05 03:00,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,D,D21,,2023-10-04 23:14,2023-10-05 04:14,,,AA,550,AA550,cancelled,74.0,45,45.0,,,1696479240.0,1696474800,,1696477500.0,,,,
1896,BA,BAW,BA5236,BAW5236,5236,AUS,KAUS,,,2023-10-04 21:00,2023-10-05 02:00,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,B,B12,B5,2023-10-04 22:09,2023-10-05 03:09,2023-10-04 23:56,2023-10-05 04:56,AA,2436,AA2436,scheduled,69.0,107,105.0,107.0,,1696475340.0,1696471200,1696481760.0,1696477500.0,,,,
1897,QR,QTR,QR2801,QTR2801,2801,IAH,KIAH,A,27,2023-10-04 22:00,2023-10-05 03:00,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,D,D21,,2023-10-04 23:14,2023-10-05 04:14,,,AA,550,AA550,cancelled,74.0,45,45.0,,,1696479240.0,1696474800,,1696477500.0,,,,
1898,QR,QTR,QR2927,QTR2927,2927,DFW,KDFW,C,C20,2023-10-04 19:25,2023-10-05 00:25,2023-10-04 22:45,2023-10-05 03:45,,,PSP,KPSP,,4,,2023-10-04 20:32,2023-10-05 03:32,2023-10-04 23:49,2023-10-05 06:49,AA,2709,AA2709,scheduled,187.0,197,200.0,197.0,,1696476720.0,1696465500,1696488540.0,1696477500.0,,,,
1899,WN,SWA,WN577,SWA577,577,PHX,KPHX,4,D7,2023-10-04 18:45,2023-10-05 01:45,2023-10-04 20:45,2023-10-05 03:45,,,DAL,KDAL,,4,4,2023-10-04 23:10,2023-10-05 04:10,2023-10-05 00:54,2023-10-05 05:54,,,,scheduled,145.0,120,120.0,104.0,B38M,1696479000.0,1696470300,1696485240.0,1696477500.0,,,,
1900,BA,BAW,BA4328,BAW4328,4328,DFW,KDFW,B,B7,2023-10-04 20:59,2023-10-05 01:59,2023-10-04 22:45,2023-10-05 03:45,,,SMF,KSMF,A,4,C,2023-10-04 22:43,2023-10-05 05:43,2023-10-05 00:45,2023-10-05 07:45,AA,2971,AA2971,scheduled,224.0,122,106.0,122.0,,1696484580.0,1696471140,1696491900.0,1696477500.0,,,,
1901,IB,IBE,IB4989,IBE4989,4989,DFW,KDFW,B,B7,2023-10-04 20:59,2023-10-05 01:59,2023-10-04 22:45,2023-10-05 03:45,,,SMF,KSMF,A,4,C,2023-10-04 22:43,2023-10-05 05:43,2023-10-05 00:45,2023-10-05 07:45,AA,2971,AA2971,scheduled,224.0,122,106.0,122.0,,1696484580.0,1696471140,1696491900.0,1696477500.0,,,,
1902,LH,DLH,LH8696,DLH8696,8696,IAH,KIAH,B,81,2023-10-04 20:24,2023-10-05 01:24,2023-10-04 22:45,2023-10-05 03:45,,,CRP,KCRP,,3,,2023-10-04 21:33,2023-10-05 02:33,2023-10-04 23:54,2023-10-05 04:54,YV,6090,YV6090,scheduled,69.0,141,141.0,141.0,,1696473180.0,1696469040,1696481640.0,1696477500.0,,,,
1903,U6,SVR,U6305,SVR305,305,SVX,USSS,,,2023-10-05 07:45,2023-10-05 02:45,2023-10-05 08:45,2023-10-05 03:45,,,AER,URSS,,,,2023-10-05 09:30,2023-10-05 06:30,2023-10-05 10:33,2023-10-05 07:33,,,,scheduled,225.0,63,60.0,63.0,,1696487400.0,1696473900,1696491180.0,1696477500.0,,,,
1904,AA,AAL,AA2436,AAL2436,2436,AUS,KAUS,,,2023-10-04 21:00,2023-10-05 02:00,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,B,B12,B5,2023-10-04 22:09,2023-10-05 03:09,2023-10-04 23:56,2023-10-05 04:56,,,,scheduled,69.0,107,105.0,107.0,A319,1696475340.0,1696471200,1696481760.0,1696477500.0,,,,
1905,AC,ACA,AC3413,ACA3413,3413,IAH,KIAH,B,81,2023-10-04 20:24,2023-10-05 01:24,2023-10-04 22:45,2023-10-05 03:45,,,CRP,KCRP,,3,,2023-10-04 21:33,2023-10-05 02:33,2023-10-04 23:54,2023-10-05 04:54,YV,6090,YV6090,scheduled,69.0,141,141.0,141.0,,1696473180.0,1696469040,1696481640.0,1696477500.0,,,,
1906,BA,BAW,BA2459,BAW2459,2459,DFW,KDFW,C,C20,2023-10-04 19:25,2023-10-05 00:25,2023-10-04 22:45,2023-10-05 03:45,,,PSP,KPSP,,4,,2023-10-04 20:32,2023-10-05 03:32,2023-10-04 23:49,2023-10-05 06:49,AA,2709,AA2709,scheduled,187.0,197,200.0,197.0,,1696476720.0,1696465500,1696488540.0,1696477500.0,,,,
1907,QF,QFA,QF3092,QFA3092,3092,AUS,KAUS,,,2023-10-04 21:00,2023-10-05 02:00,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,B,B12,B5,2023-10-04 22:09,2023-10-05 03:09,2023-10-04 23:56,2023-10-05 04:56,AA,2436,AA2436,scheduled,69.0,107,105.0,107.0,,1696475340.0,1696471200,1696481760.0,1696477500.0,,,,
1908,IB,IBE,IB4435,IBE4435,4435,DFW,KDFW,B,B12,2023-10-04 19:23,2023-10-05 00:23,2023-10-04 22:45,2023-10-05 03:45,2023-10-04 20:23,2023-10-05 01:23,SAT,KSAT,,,B2,2023-10-04 20:39,2023-10-05 01:39,2023-10-04 23:58,2023-10-05 04:58,AA,1392,AA1392,scheduled,76.0,199,202.0,199.0,,1696469940.0,1696465380,1696481880.0,1696477500.0,1696468980.0,2023-10-04 21:03,2023-10-05 02:03,1696471380.0
1909,DL,DAL,DL557,DAL557,557,AUS,KAUS,,7,2023-10-04 21:35,2023-10-05 02:35,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,E,E16,E15,2023-10-05 00:20,2023-10-05 05:20,,,,,,scheduled,165.0,70,70.0,,BCS1,1696483200.0,1696473300,,1696477500.0,,,,
1910,AA,AAL,AA2709,AAL2709,2709,DFW,KDFW,C,C20,2023-10-04 19:25,2023-10-05 00:25,2023-10-04 22:45,2023-10-05 03:45,,,PSP,KPSP,,4,,2023-10-04 20:32,2023-10-05 03:32,2023-10-04 23:49,2023-10-05 06:49,,,,scheduled,187.0,197,200.0,197.0,A21N,1696476720.0,1696465500,1696488540.0,1696477500.0,,,,
1911,AS,ASA,AS6584,ASA6584,6584,AUS,KAUS,,,2023-10-04 21:00,2023-10-05 02:00,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,B,B12,B5,2023-10-04 22:09,2023-10-05 03:09,2023-10-04 23:56,2023-10-05 04:56,AA,2436,AA2436,scheduled,69.0,107,105.0,107.0,,1696475340.0,1696471200,1696481760.0,1696477500.0,,,,
1912,GF,GFA,GF6408,GFA6408,6408,AUS,KAUS,,,2023-10-04 21:00,2023-10-05 02:00,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,B,B12,B5,2023-10-04 22:09,2023-10-05 03:09,2023-10-04 23:56,2023-10-05 04:56,AA,2436,AA2436,scheduled,69.0,107,105.0,107.0,,1696475340.0,1696471200,1696481760.0,1696477500.0,,,,
1913,KE,KAL,KE7325,KAL7325,7325,AUS,KAUS,,7,2023-10-04 21:35,2023-10-05 02:35,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,E,E16,E15,2023-10-05 00:20,2023-10-05 05:20,,,DL,557,DL557,scheduled,165.0,70,70.0,,,1696483200.0,1696473300,,1696477500.0,,,,
1914,BA,BAW,BA2480,BAW2480,2480,DFW,KDFW,B,B12,2023-10-04 19:23,2023-10-05 00:23,2023-10-04 22:45,2023-10-05 03:45,2023-10-04 20:23,2023-10-05 01:23,SAT,KSAT,,,B2,2023-10-04 20:39,2023-10-05 01:39,2023-10-04 23:58,2023-10-05 04:58,AA,1392,AA1392,scheduled,76.0,199,202.0,199.0,,1696469940.0,1696465380,1696481880.0,1696477500.0,1696468980.0,2023-10-04 21:03,2023-10-05 02:03,1696471380.0
1915,AZ,ITY,AZ3351,ITY3351,3351,AUS,KAUS,,7,2023-10-04 21:35,2023-10-05 02:35,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,E,E16,E15,2023-10-05 00:20,2023-10-05 05:20,,,DL,557,DL557,scheduled,165.0,70,70.0,,,1696483200.0,1696473300,,1696477500.0,,,,
1916,AF,AFR,AF8758,AFR8758,8758,ATL,KATL,S,A33,2023-10-04 22:45,2023-10-05 02:45,2023-10-04 23:45,2023-10-05 03:45,,,DAL,KDAL,,11,4,2023-10-04 23:56,2023-10-05 04:56,2023-10-05 01:23,2023-10-05 06:23,DL,1220,DL1220,scheduled,131.0,60,60.0,87.0,,1696481760.0,1696473900,1696486980.0,1696477500.0,,,,
1917,WN,SWA,WN834,SWA834,834,ORD,KORD,5,M35,2023-10-04 20:40,2023-10-05 01:40,2023-10-04 22:45,2023-10-05 03:45,,,DAL,KDAL,,10,2,2023-10-04 22:55,2023-10-05 03:55,2023-10-05 01:29,2023-10-05 06:29,,,,scheduled,135.0,154,125.0,154.0,,1696478100.0,1696470000,1696487340.0,1696477500.0,,,,
1918,IB,IBE,IB4676,IBE4676,4676,AUS,KAUS,,,2023-10-04 21:00,2023-10-05 02:00,2023-10-04 22:45,2023-10-05 03:45,,,DFW,KDFW,B,B12,B5,2023-10-04 22:09,2023-10-05 03:09,2023-10-04 23:56,2023-10-05 04:56,AA,2436,AA2436,scheduled,69.0,107,105.0,107.0,,1696475340.0,1696471200,1696481760.0,1696477500.0,,,,
1919,QF,QFA,QF3299,QFA3299,3299,DFW,KDFW,C,C20,2023-10-04 19:25,2023-10-05 00:25,2023-10-04 22:45,2023-10-05 03:45,,,PSP,KPSP,,4,,2023-10-04 20:32,2023-10-05 03:32,2023-10-04 23:49,2023-10-05 06:49,AA,2709,AA2709,scheduled,187.0,197,200.0,197.0,,1696476720.0,1696465500,1696488540.0,1696477500.0,,,,
1920,3U,CSC,3U2057,CSC2057,2057,TAO,ZSQD,,,2023-10-05 11:10,2023-10-05 03:10,2023-10-05 11:46,2023-10-05 03:46,,,MDG,ZYMD,,,,2023-10-05 13:30,2023-10-05 05:30,,,MF,8081,MF8081,scheduled,140.0,36,36.0,,,1696483800.0,1696475400,,1696477560.0,,,,
1921,GJ,CDC,GJ3257,CDC3257,3257,TAO,ZSQD,,,2023-10-05 11:10,2023-10-05 03:10,2023-10-05 11:46,2023-10-05 03:46,,,MDG,ZYMD,,,,2023-10-05 13:30,2023-10-05 05:30,,,MF,8081,MF8081,scheduled,140.0,36,36.0,,,1696483800.0,1696475400,,1696477560.0,,,,
1922,MF,CXA,MF8081,CXA8081,8081,TAO,ZSQD,,,2023-10-05 11:10,2023-10-05 03:10,2023-10-05 11:46,2023-10-05 03:46,,,MDG,ZYMD,,,,2023-10-05 13:30,2023-10-05 05:30,,,,,,scheduled,140.0,36,36.0,,B738,1696483800.0,1696475400,,1696477560.0,,,,
1923,HA,HAL,HA341,HAL341,341,ITO,PHTO,,6,2023-10-04 17:00,2023-10-05 03:00,2023-10-04 17:46,2023-10-05 03:46,,,HNL,PHNL,1,,,2023-10-04 17:54,2023-10-05 03:54,2023-10-04 18:39,2023-10-05 04:39,,,,scheduled,54.0,46,46.0,45.0,,1696478040.0,1696474800,1696480740.0,1696477560.0,,,,
1924,JL,JAL,JL6555,JAL6555,6555,ITO,PHTO,,6,2023-10-04 17:00,2023-10-05 03:00,2023-10-04 17:46,2023-10-05 03:46,,,HNL,PHNL,1,,,2023-10-04 17:54,2023-10-05 03:54,2023-10-04 18:39,2023-10-05 04:39,HA,341,HA341,scheduled,54.0,46,46.0,45.0,,1696478040.0,1696474800,1696480740.0,1696477560.0,,,,
1925,DL,DAL,DL6817,DAL6817,6817,ITO,PHTO,,6,2023-10-04 17:00,2023-10-05 03:00,2023-10-04 17:46,2023-10-05 03:46,,,HNL,PHNL,1,,,2023-10-04 17:54,2023-10-05 03:54,2023-10-04 18:39,2023-10-05 04:39,HA,341,HA341,scheduled,54.0,46,46.0,45.0,,1696478040.0,1696474800,1696480740.0,1696477560.0,,,,
1926,MU,CES,MU7737,CES7737,7737,DLC,ZYTL,,,2023-10-05 10:55,2023-10-05 02:55,2023-10-05 11:46,2023-10-05 03:46,,,NKG,ZSNJ,2,,6,2023-10-05 12:40,2023-10-05 04:40,2023-10-05 13:15,2023-10-05 05:15,,,,scheduled,105.0,35,51.0,35.0,,1696480800.0,1696474500,1696482900.0,1696477560.0,,,,
1927,MU,CES,MU3257,CES3257,3257,TAO,ZSQD,,,2023-10-05 11:10,2023-10-05 03:10,2023-10-05 11:46,2023-10-05 03:46,,,MDG,ZYMD,,,,2023-10-05 13:30,2023-10-05 05:30,,,MF,8081,MF8081,scheduled,140.0,36,36.0,,,1696483800.0,1696475400,,1696477560.0,,,,
1928,NS,HBH,NS6085,HBH6085,6085,TAO,ZSQD,,,2023-10-05 11:10,2023-10-05 03:10,2023-10-05 11:46,2023-10-05 03:46,,,MDG,ZYMD,,,,2023-10-05 13:30,2023-10-05 05:30,,,MF,8081,MF8081,scheduled,140.0,36,36.0,,,1696483800.0,1696475400,,1696477560.0,,,,
1929,MF,CXA,MF3184,CXA3184,3184,WUX,ZSWX,T2,,2023-10-05 11:10,2023-10-05 03:10,2023-10-05 11:47,2023-10-05 03:47,,,DLC,ZYTL,,,3,2023-10-05 13:05,2023-10-05 05:05,2023-10-05 13:11,2023-10-05 05:11,MU,2747,MU2747,scheduled,115.0,37,37.0,6.0,,1696482300.0,1696475400,1696482660.0,1696477620.0,,,,
1930,MU,CES,MU2747,CES2747,2747,WUX,ZSWX,T2,,2023-10-05 11:10,2023-10-05 03:10,2023-10-05 11:47,2023-10-05 03:47,,,DLC,ZYTL,,,3,2023-10-05 13:05,2023-10-05 05:05,2023-10-05 13:11,2023-10-05 05:11,,,,scheduled,115.0,37,37.0,6.0,A320,1696482300.0,1696475400,1696482660.0,1696477620.0,,,,
