,flight_number,airline_iata,dep_time_utc,dep_estimated_utc,arr_time_utc,arr_estimated_utc,dep_country_code,arr_country_code,domestic,international,delayed
1833,6526,DR,2023-10-05 00:50,2023-10-05 01:34,2023-10-05 03:55,2023-10-05 04:34,CN,CN,True,False,39
1834,8551,GJ,2023-10-05 01:05,2023-10-05 01:57,2023-10-05 04:15,2023-10-05 04:40,CN,CN,True,False,52
1835,3184,MF,2023-10-05 03:10,2023-10-05 03:47,2023-10-05 05:05,2023-10-05 05:11,CN,CN,True,False,37
1836,2747,MU,2023-10-05 03:10,2023-10-05 03:47,2023-10-05 05:05,2023-10-05 05:11,CN,CN,True,False,37
1837,702,CZ,2023-10-05 01:00,2023-10-05 02:08,2023-10-05 05:10,2023-10-05 06:09,MY,CN,False,True,68
1838,376,MH,2023-10-05 01:00,2023-10-05 02:08,2023-10-05 05:10,2023-10-05 06:09,MY,CN,False,True,68
1839,63,TK,2023-10-05 00:50,2023-10-05 02:51,2023-10-05 11:30,2023-10-05 13:57,MY,TR,False,True,121
1840,4269,MH,2023-10-05 00:50,2023-10-05 02:51,2023-10-05 11:30,2023-10-05 13:57,MY,TR,False,True,121
1841,7114,JL,2023-10-05 01:10,2023-10-05 01:48,2023-10-05 03:55,2023-10-05 04:33,MY,MM,False,True,38
1842,3966,KL,2023-10-05 01:10,2023-10-05 01:48,2023-10-05 03:55,2023-10-05 04:33,MY,MM,False,True,38
1843,9505,8M,2023-10-05 01:10,2023-10-05 01:48,2023-10-05 03:55,2023-10-05 04:33,MY,MM,False,True,38
1844,740,MH,2023-10-05 01:10,2023-10-05 01:48,2023-10-05 03:55,2023-10-05 04:33,MY,MM,False,True,38
1845,5407,QR,2023-10-05 01:10,2023-10-05 01:48,2023-10-05 03:55,2023-10-05 04:33,MY,MM,False,True,38
1846,11,AK,2023-10-04 22:30,2023-10-05 05:30,2023-10-05 02:15,2023-10-05 09:15,MY,IN,False,True,420
1847,8218,AA,2023-10-05 01:55,2023-10-05 02:40,2023-10-05 09:20,2023-10-05 10:22,MY,QA,False,True,45
1848,6038,AY,2023-10-05 01:55,2023-10-05 02:40,2023-10-05 09:20,2023-10-05 10:22,MY,QA,False,True,45
1849,6062,LA,2023-10-05 01:55,2023-10-05 02:40,2023-10-05 09:20,2023-10-05 10:22,MY,QA,False,True,45
1850,845,QR,2023-10-05 01:55,2023-10-05 02:40,2023-10-05 09:20,2023-10-05 10:22,MY,QA,False,True,45
1851,5907,AS,2023-10-05 01:55,2023-10-05 02:40,2023-10-05 09:20,2023-10-05 10:22,MY,QA,False,True,45
1852,9052,MH,2023-10-05 01:55,2023-10-05 02:40,2023-10-05 09:20,2023-10-05 10:22,MY,QA,False,True,45
1853,2315,BA,2023-10-05 01:55,2023-10-05 02:40,2023-10-05 09:20,2023-10-05 10:22,MY,QA,False,True,45
1854,6518,B6,2023-10-05 01:55,2023-10-05 02:40,2023-10-05 09:20,2023-10-05 10:22,MY,QA,False,True,45
1855,7941,IB,2023-10-05 01:55,2023-10-05 02:40,2023-10-05 09:20,2023-10-05 10:22,MY,QA,False,True,45
1856,458,OV,2023-10-05 02:20,2023-10-05 03:10,2023-10-05 08:55,,MY,OM,False,True,50
1857,182,OD,2023-10-05 10:05,2023-10-05 11:40,2023-10-05 14:50,2023-10-05 16:25,MY,NP,False,True,95
1858,710,CZ,2023-10-04 23:55,2023-10-05 03:10,2023-10-05 07:30,2023-10-05 10:16,QA,CN,False,True,195
1859,874,QR,2023-10-04 23:55,2023-10-05 03:10,2023-10-05 07:30,2023-10-05 10:16,QA,CN,False,True,195
1860,6064,VA,2023-10-04 23:35,2023-10-05 01:38,2023-10-05 02:10,2023-10-05 03:59,QA,PK,False,True,109
1861,610,QR,2023-10-04 23:35,2023-10-05 01:38,2023-10-05 02:10,2023-10-05 03:59,QA,PK,False,True,109
1862,8305,AA,2023-10-04 23:35,2023-10-05 01:38,2023-10-05 02:10,2023-10-05 03:59,QA,PK,False,True,109
1863,6025,WY,2023-10-04 23:35,2023-10-05 01:38,2023-10-05 02:10,2023-10-05 03:59,QA,PK,False,True,109
1864,7908,IB,2023-10-04 23:35,2023-10-05 01:38,2023-10-05 02:10,2023-10-05 03:59,QA,PK,False,True,109
1865,3814,RJ,2023-10-04 23:35,2023-10-05 01:38,2023-10-05 02:10,2023-10-05 03:59,QA,PK,False,True,109
1866,5712,AT,2023-10-04 23:35,2023-10-05 01:38,2023-10-05 02:10,2023-10-05 03:59,QA,PK,False,True,109
1867,5577,B6,2023-10-04 23:35,2023-10-05 01:38,2023-10-05 02:10,2023-10-05 03:59,QA,PK,False,True,109
1868,6180,BA,2023-10-04 23:35,2023-10-05 01:38,2023-10-05 02:10,2023-10-05 03:59,QA,PK,False,True,109
1869,7162,HU,2023-10-05 03:05,2023-10-05 03:40,2023-10-05 05:10,2023-10-05 05:45,CN,CN,True,False,35
1870,5259,JD,2023-10-05 03:55,2023-10-05 04:35,2023-10-05 07:20,2023-10-05 07:04,CN,CN,True,False,40
1871,8199,GJ,2023-10-05 00:55,2023-10-05 01:56,2023-10-05 03:55,2023-10-05 05:08,CN,CN,True,False,73
1872,4606,ZH,2023-10-05 03:15,2023-10-05 04:01,2023-10-05 06:05,2023-10-05 06:12,CN,CN,True,False,46
1873,4554,CA,2023-10-05 03:15,2023-10-05 04:01,2023-10-05 06:05,2023-10-05 06:12,CN,CN,True,False,46
1874,4846,ZH,2023-10-05 01:10,2023-10-05 02:01,2023-10-05 04:30,2023-10-05 05:22,CN,CN,True,False,52
1875,8509,CA,2023-10-05 01:10,2023-10-05 02:01,2023-10-05 04:30,2023-10-05 05:22,CN,CN,True,False,52
1876,5397,JD,2023-10-05 02:00,2023-10-05 02:39,2023-10-05 04:50,,CN,CN,True,False,39
1877,7868,HU,2023-10-05 09:45,2023-10-05 10:20,2023-10-05 12:10,2023-10-05 12:45,CN,CN,True,False,35
1878,3402,CZ,2023-10-05 04:00,2023-10-05 05:45,2023-10-05 06:35,2023-10-05 07:49,CN,CN,True,False,74
1879,2054,AA,2023-10-05 00:30,2023-10-05 01:27,2023-10-05 01:53,2023-10-05 02:51,US,US,True,False,58
1880,9398,MH,2023-10-05 00:30,2023-10-05 01:27,2023-10-05 01:53,2023-10-05 02:51,US,US,True,False,58
1881,6608,BA,2023-10-05 00:30,2023-10-05 01:27,2023-10-05 01:53,2023-10-05 02:51,US,US,True,False,58
1882,5212,AA,2023-10-04 23:25,2023-10-05 01:27,2023-10-05 01:39,2023-10-05 03:23,US,US,True,False,104
1883,5212,OH,2023-10-04 23:25,2023-10-05 01:27,2023-10-05 01:39,2023-10-05 03:23,US,US,True,False,104
1884,492,AA,2023-10-04 22:50,2023-10-05 02:21,2023-10-05 02:23,2023-10-05 05:44,US,US,True,False,201
1885,1747,UA,2023-10-04 22:25,2023-10-05 03:04,2023-10-05 00:30,2023-10-05 05:00,US,US,True,False,270
1886,3904,SK,2023-10-04 22:25,2023-10-05 03:04,2023-10-05 00:30,2023-10-05 05:00,US,US,True,False,270
1887,5137,OH,2023-10-05 00:14,2023-10-05 01:40,2023-10-05 02:40,2023-10-05 03:49,US,CA,False,True,69
1888,5137,AA,2023-10-05 00:14,2023-10-05 01:40,2023-10-05 02:40,2023-10-05 03:49,US,CA,False,True,69
1889,1946,AA,2023-10-05 01:29,2023-10-05 01:55,2023-10-05 02:37,2023-10-05 03:11,US,US,True,False,34
1890,1325,AA,2023-10-05 01:00,2023-10-05 02:04,2023-10-05 03:27,2023-10-05 04:20,US,US,True,False,53
1891,1167,NK,2023-10-05 01:27,2023-10-05 02:05,2023-10-05 03:45,2023-10-05 04:21,US,US,True,False,36
1892,1925,AA,2023-10-05 01:47,2023-10-05 02:35,2023-10-05 02:49,2023-10-05 03:30,US,US,True,False,41
1893,3411,WN,2023-10-05 03:10,2023-10-05 04:01,2023-10-05 04:35,2023-10-05 05:13,US,US,True,False,38
1894,1359,UA,2023-10-04 23:21,2023-10-05 15:00,2023-10-05 01:38,2023-10-05 17:14,US,US,True,False,939
1895,3860,VS,2023-10-05 08:25,2023-10-05 08:58,2023-10-05 18:55,2023-10-05 19:28,DE,US,False,True,33
1896,131,DL,2023-10-05 08:25,2023-10-05 08:58,2023-10-05 18:55,2023-10-05 19:28,DE,US,False,True,33
1897,6131,KL,2023-10-05 08:25,2023-10-05 08:58,2023-10-05 18:55,2023-10-05 19:28,DE,US,False,True,33
1898,3630,AF,2023-10-05 08:25,2023-10-05 08:58,2023-10-05 18:55,2023-10-05 19:28,DE,US,False,True,33
1899,1631,BA,2023-10-05 07:15,2023-10-05 09:27,2023-10-05 17:20,2023-10-05 19:32,DE,US,False,True,132
1900,717,AA,2023-10-05 07:15,2023-10-05 09:27,2023-10-05 17:20,2023-10-05 19:32,DE,US,False,True,132
1901,4194,AY,2023-10-05 07:15,2023-10-05 09:27,2023-10-05 17:20,2023-10-05 19:32,DE,US,False,True,132
1902,4062,IB,2023-10-05 07:15,2023-10-05 09:27,2023-10-05 17:20,2023-10-05 19:32,DE,US,False,True,132
1903,6240,WY,2023-10-05 07:40,,2023-10-05 13:15,2023-10-05 14:04,DE,QA,False,True,49
1904,3595,UL,2023-10-05 07:40,,2023-10-05 13:15,2023-10-05 14:04,DE,QA,False,True,49
1905,6033,VA,2023-10-05 07:40,,2023-10-05 13:15,2023-10-05 14:04,DE,QA,False,True,49
1906,60,QR,2023-10-05 07:40,,2023-10-05 13:15,2023-10-05 14:04,DE,QA,False,True,49
1907,9222,MH,2023-10-05 07:40,,2023-10-05 13:15,2023-10-05 14:04,DE,QA,False,True,49
1908,110,DL,2023-10-04 23:00,2023-10-05 14:45,2023-10-05 09:15,2023-10-06 00:50,AR,US,False,True,935
1909,7282,KE,2023-10-04 23:00,2023-10-05 14:45,2023-10-05 09:15,2023-10-06 00:50,AR,US,False,True,935
1910,7000,AR,2023-10-04 23:00,2023-10-05 14:45,2023-10-05 09:15,2023-10-06 00:50,AR,US,False,True,935
1911,248,EK,2023-10-05 01:20,2023-10-05 02:10,2023-10-05 04:10,2023-10-05 04:47,AR,BR,False,True,37
1912,5802,FO,2023-10-05 02:45,2023-10-05 03:20,2023-10-05 05:25,,AR,BR,False,True,35
1913,6660,JL,2023-10-05 00:49,2023-10-05 01:28,2023-10-05 01:40,2023-10-05 02:21,US,US,True,False,41
1914,7907,AA,2023-10-05 00:49,2023-10-05 01:28,2023-10-05 01:40,2023-10-05 02:21,US,US,True,False,41
1915,307,HA,2023-10-05 00:49,2023-10-05 01:28,2023-10-05 01:40,2023-10-05 02:21,US,US,True,False,41
1916,6849,DL,2023-10-05 00:49,2023-10-05 01:28,2023-10-05 01:40,2023-10-05 02:21,US,US,True,False,41
1917,337,HA,2023-10-05 01:45,2023-10-05 02:20,2023-10-05 02:34,2023-10-05 03:05,US,US,True,False,35
1918,6668,JL,2023-10-05 01:45,2023-10-05 02:20,2023-10-05 02:34,2023-10-05 03:05,US,US,True,False,35
1919,7829,UA,2023-10-05 01:45,2023-10-05 02:20,2023-10-05 02:34,2023-10-05 03:05,US,US,True,False,35
1920,347,HA,2023-10-05 02:21,2023-10-05 03:25,2023-10-05 03:10,2023-10-05 04:11,US,US,True,False,64
1921,6662,JL,2023-10-05 02:21,2023-10-05 03:25,2023-10-05 03:10,2023-10-05 04:11,US,US,True,False,64
1922,7526,BA,2023-10-05 07:50,2023-10-05 08:54,2023-10-05 13:45,2023-10-05 14:48,US,US,True,False,63
1923,880,AS,2023-10-05 07:50,2023-10-05 08:54,2023-10-05 13:45,2023-10-05 14:48,US,US,True,False,63
1924,2083,QR,2023-10-05 07:50,2023-10-05 08:54,2023-10-05 13:45,2023-10-05 14:48,US,US,True,False,63
1925,7927,AA,2023-10-05 00:59,2023-10-05 01:45,2023-10-05 01:42,2023-10-05 02:27,US,US,True,False,45
1926,6860,DL,2023-10-05 00:59,2023-10-05 01:45,2023-10-05 01:42,2023-10-05 02:27,US,US,True,False,45
1927,305,HA,2023-10-05 00:59,2023-10-05 01:45,2023-10-05 01:42,2023-10-05 02:27,US,US,True,False,45
1928,6464,JL,2023-10-05 00:59,2023-10-05 01:45,2023-10-05 01:42,2023-10-05 02:27,US,US,True,False,45
1929,6467,JL,2023-10-05 02:25,2023-10-05 03:03,2023-10-05 03:06,2023-10-05 03:44,US,US,True,False,38
1930,335,HA,2023-10-05 02:25,2023-10-05 03:03,2023-10-05 03:06,2023-10-05 03:44,US,US,True,False,38
1931,6859,DL,2023-10-05 02:25,2023-10-05 03:03,2023-10-05 03:06,2023-10-05 03:44,US,US,True,False,38
1932,6690,JL,2023-10-05 01:17,2023-10-05 02:15,2023-10-05 01:51,2023-10-05 02:48,US,US,True,False,57
1933,7891,UA,2023-10-05 01:17,2023-10-05 02:15,2023-10-05 01:51,2023-10-05 02:48,US,US,True,False,57
1934,530,HA,2023-10-05 01:17,2023-10-05 02:15,2023-10-05 01:51,2023-10-05 02:48,US,US,True,False,57
1935,1047,HA,2023-10-04 16:12,2023-10-05 03:10,2023-10-04 21:10,2023-10-05 08:07,US,US,True,False,658
1936,1020,WN,2023-10-05 02:35,2023-10-05 04:51,2023-10-05 04:05,2023-10-05 06:17,US,US,True,False,136
1937,6616,JL,2023-10-05 02:50,2023-10-05 03:29,2023-10-05 03:28,2023-10-05 04:07,US,US,True,False,39
1938,354,HA,2023-10-05 02:50,2023-10-05 03:29,2023-10-05 03:28,2023-10-05 04:07,US,US,True,False,39
1939,6799,DL,2023-10-05 02:50,2023-10-05 03:29,2023-10-05 03:28,2023-10-05 04:07,US,US,True,False,39
1940,64,HA,2023-10-05 01:05,2023-10-05 01:34,2023-10-05 06:30,2023-10-05 07:09,US,US,True,False,39
1941,341,HA,2023-10-05 03:00,2023-10-05 03:46,2023-10-05 03:54,2023-10-05 04:39,US,US,True,False,46
1942,6555,JL,2023-10-05 03:00,2023-10-05 03:46,2023-10-05 03:54,2023-10-05 04:39,US,US,True,False,46
1943,6817,DL,2023-10-05 03:00,2023-10-05 03:46,2023-10-05 03:54,2023-10-05 04:39,US,US,True,False,46
1944,7640,AD,2023-10-05 00:35,2023-10-05 01:29,2023-10-05 03:37,2023-10-05 04:21,US,US,True,False,44
1945,1545,SQ,2023-10-05 00:35,2023-10-05 01:29,2023-10-05 03:37,2023-10-05 04:21,US,US,True,False,44
1946,506,B6,2023-10-05 00:35,2023-10-05 01:29,2023-10-05 03:37,2023-10-05 04:21,US,US,True,False,44
1947,7444,AD,2023-10-05 00:59,2023-10-05 01:36,2023-10-05 03:05,2023-10-05 03:38,US,US,True,False,33
1948,2626,B6,2023-10-05 00:59,2023-10-05 01:36,2023-10-05 03:05,2023-10-05 03:38,US,US,True,False,33
1949,1738,NK,2023-10-05 00:20,2023-10-05 01:55,2023-10-05 03:41,2023-10-05 04:49,US,US,True,False,68
1950,7433,AD,2023-10-05 01:15,2023-10-05 02:21,2023-10-05 03:59,2023-10-05 05:05,US,US,True,False,66
1951,2085,HA,2023-10-05 01:15,2023-10-05 02:21,2023-10-05 03:59,2023-10-05 05:05,US,US,True,False,66
1952,1802,B6,2023-10-05 01:15,2023-10-05 02:21,2023-10-05 03:59,2023-10-05 05:05,US,US,True,False,66
1953,4166,QR,2023-10-05 01:15,2023-10-05 02:21,2023-10-05 03:59,2023-10-05 05:05,US,US,True,False,66
1954,3698,UA,2023-10-04 23:00,2023-10-05 02:40,2023-10-05 00:30,2023-10-05 03:44,US,US,True,False,194
1955,3698,YX,2023-10-04 23:00,2023-10-05 02:40,2023-10-05 00:30,2023-10-05 03:44,US,US,True,False,194
1956,887,UA,2023-10-05 04:05,2023-10-05 09:20,2023-10-05 12:00,2023-10-05 17:15,PE,US,False,True,315
1957,5071,QR,2023-10-05 01:20,2023-10-05 02:23,2023-10-05 12:35,2023-10-05 13:42,PE,ES,False,True,63
1958,7233,BA,2023-10-05 01:20,2023-10-05 02:23,2023-10-05 12:35,2023-10-05 13:42,PE,ES,False,True,63
1959,9220,LY,2023-10-05 01:20,2023-10-05 02:23,2023-10-05 12:35,2023-10-05 13:42,PE,ES,False,True,63
1960,5391,LA,2023-10-05 01:20,2023-10-05 02:23,2023-10-05 12:35,2023-10-05 13:42,PE,ES,False,True,63
1961,6650,IB,2023-10-05 01:20,2023-10-05 02:23,2023-10-05 12:35,2023-10-05 13:42,PE,ES,False,True,63
1962,7500,JZ,2023-10-04 20:25,2023-10-05 06:00,2023-10-05 00:06,2023-10-05 09:41,PE,CL,False,True,575
1963,7500,JA,2023-10-04 20:25,2023-10-05 06:00,2023-10-05 00:06,2023-10-05 09:41,PE,CL,False,True,575
1964,7007,JA,2023-10-05 00:10,2023-10-05 02:06,2023-10-05 01:40,,PE,PE,True,False,116
1965,7007,JZ,2023-10-05 00:10,2023-10-05 02:06,2023-10-05 01:40,,PE,PE,True,False,116
1966,7843,AA,2023-10-05 00:10,2023-10-05 02:06,2023-10-05 01:40,,PE,PE,True,False,116
1967,8648,AM,2023-10-05 01:05,2023-10-05 02:59,2023-10-05 02:25,2023-10-05 04:20,PE,PE,True,False,114
1968,2047,LA,2023-10-05 01:05,2023-10-05 02:59,2023-10-05 02:25,2023-10-05 04:20,PE,PE,True,False,114
1969,2047,LP,2023-10-05 01:05,2023-10-05 02:59,2023-10-05 02:25,2023-10-05 04:20,PE,PE,True,False,114
1970,831,CI,2023-10-05 01:25,2023-10-05 01:29,2023-10-05 05:10,2023-10-05 05:51,TW,TH,False,True,41
1971,4910,PG,2023-10-05 01:25,2023-10-05 01:29,2023-10-05 05:10,2023-10-05 05:51,TW,TH,False,True,41
1972,237,BR,2023-10-05 01:00,2023-10-05 01:57,2023-10-05 06:20,,TW,ID,False,True,57
1973,397,BR,2023-10-05 01:00,2023-10-05 02:25,2023-10-05 04:05,,TW,VN,False,True,85
1974,5820,SQ,2023-10-05 02:10,2023-10-05 02:47,2023-10-05 14:05,,TW,US,False,True,37
1975,6242,TG,2023-10-05 02:10,2023-10-05 02:47,2023-10-05 14:05,,TW,US,False,True,37
1976,4505,AV,2023-10-05 02:10,2023-10-05 02:47,2023-10-05 14:05,,TW,US,False,True,37
1977,8006,CM,2023-10-05 02:10,2023-10-05 02:47,2023-10-05 14:05,,TW,US,False,True,37
1978,6,BR,2023-10-05 02:10,2023-10-05 02:47,2023-10-05 14:05,,TW,US,False,True,37
1979,820,JX,2023-10-05 00:30,2023-10-05 01:39,2023-10-05 03:05,2023-10-05 04:09,TW,JP,False,True,69
1980,8,BR,2023-10-05 02:15,2023-10-05 02:56,2023-10-05 13:30,,TW,US,False,True,41
1981,6256,TG,2023-10-05 02:15,2023-10-05 02:56,2023-10-05 13:30,,TW,US,False,True,41
1982,315,BR,2023-10-05 01:10,2023-10-05 02:38,2023-10-05 10:00,,TW,AU,False,True,88
1983,716,BR,2023-10-05 01:05,2023-10-05 01:50,2023-10-05 04:35,2023-10-05 04:58,TW,CN,False,True,45
1984,5516,CA,2023-10-05 01:05,2023-10-05 01:50,2023-10-05 04:35,2023-10-05 04:58,TW,CN,False,True,45
1985,9807,CI,2023-10-05 01:30,2023-10-05 02:03,2023-10-05 03:40,2023-10-05 05:48,TW,PH,False,True,63
1986,891,PR,2023-10-05 01:30,2023-10-05 02:03,2023-10-05 03:40,2023-10-05 05:48,TW,PH,False,True,63
1987,125,Z2,2023-10-05 02:25,2023-10-05 04:00,2023-10-05 04:40,2023-10-05 07:00,TW,PH,False,True,95
1988,3182,HO,2023-10-05 01:55,2023-10-05 02:40,2023-10-05 04:05,,TW,CN,False,True,45
1989,5512,CA,2023-10-05 01:55,2023-10-05 02:40,2023-10-05 04:05,,TW,CN,False,True,45
1990,712,BR,2023-10-05 01:55,2023-10-05 02:40,2023-10-05 04:05,,TW,CN,False,True,45
1991,7016,B7,2023-10-05 01:55,2023-10-05 02:40,2023-10-05 04:05,,TW,CN,False,True,45
1992,501,CI,2023-10-05 00:45,2023-10-05 05:20,2023-10-05 02:50,2023-10-05 06:44,TW,CN,False,True,275
1993,7973,CZ,2023-10-05 00:45,2023-10-05 05:20,2023-10-05 02:50,2023-10-05 06:44,TW,CN,False,True,275
1994,8901,MU,2023-10-05 00:45,2023-10-05 05:20,2023-10-05 02:50,2023-10-05 06:44,TW,CN,False,True,275
1995,227,BR,2023-10-05 01:30,2023-10-05 02:12,2023-10-05 06:15,2023-10-05 06:57,TW,MY,False,True,42
1996,104,CI,2023-10-05 04:40,2023-10-05 05:40,2023-10-05 07:55,,TW,JP,False,True,60
1997,5176,JL,2023-10-05 04:40,2023-10-05 05:40,2023-10-05 07:55,,TW,JP,False,True,60
1998,771,CI,2023-10-05 01:10,2023-10-05 02:21,2023-10-05 06:40,,TW,ID,False,True,71
1999,9983,GA,2023-10-05 01:10,2023-10-05 02:21,2023-10-05 06:40,,TW,ID,False,True,71
2000,801,BR,2023-10-05 02:00,2023-10-05 02:38,2023-10-05 03:50,,TW,MO,False,True,38
2001,1511,AK,2023-10-05 01:50,2023-10-05 02:48,2023-10-05 05:20,2023-10-05 06:44,TW,MY,False,True,58
2002,9464,TK,2023-10-05 02:05,2023-10-05 02:49,2023-10-05 05:35,,TW,JP,False,True,44
2003,6372,TG,2023-10-05 02:05,2023-10-05 02:49,2023-10-05 05:35,,TW,JP,False,True,44
2004,5818,NH,2023-10-05 02:05,2023-10-05 02:49,2023-10-05 05:35,,TW,JP,False,True,44
2005,4910,NZ,2023-10-05 02:05,2023-10-05 02:49,2023-10-05 05:35,,TW,JP,False,True,44
2006,118,BR,2023-10-05 02:05,2023-10-05 02:49,2023-10-05 05:35,,TW,JP,False,True,44
2007,4242,QF,2023-10-05 02:20,2023-10-05 02:55,2023-10-05 05:55,,LK,TH,False,True,35
2008,404,UL,2023-10-05 02:20,2023-10-05 02:55,2023-10-05 05:55,,LK,TH,False,True,35
2009,3970,BR,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:50,2023-10-05 05:30,TH,TH,True,False,40
2010,3934,VN,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:50,2023-10-05 05:30,TH,TH,True,False,40
2011,4366,QR,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:50,2023-10-05 05:30,TH,TH,True,False,40
2012,4511,EK,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:50,2023-10-05 05:30,TH,TH,True,False,40
2013,5642,TG,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:50,2023-10-05 05:30,TH,TH,True,False,40
2014,4960,MH,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:50,2023-10-05 05:30,TH,TH,True,False,40
2015,9732,CI,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:50,2023-10-05 05:30,TH,TH,True,False,40
2016,9571,GA,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:50,2023-10-05 05:30,TH,TH,True,False,40
2017,1262,KC,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:50,2023-10-05 05:30,TH,TH,True,False,40
2018,4417,GF,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:50,2023-10-05 05:30,TH,TH,True,False,40
2019,3790,HX,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:50,2023-10-05 05:30,TH,TH,True,False,40
2020,262,PG,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:50,2023-10-05 05:30,TH,TH,True,False,40
2021,6512,CX,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:50,2023-10-05 05:30,TH,TH,True,False,40
2022,5859,WY,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:50,2023-10-05 05:30,TH,TH,True,False,40
2023,7663,EY,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:50,2023-10-05 05:30,TH,TH,True,False,40
2024,5900,JL,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:50,2023-10-05 05:30,TH,TH,True,False,40
2025,3481,QF,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:50,2023-10-05 05:30,TH,TH,True,False,40
2026,3211,FD,2023-10-05 05:25,2023-10-05 05:59,2023-10-05 07:00,2023-10-05 07:21,TH,TH,True,False,34
2027,1051,6E,2023-10-05 03:20,2023-10-05 05:30,2023-10-05 07:50,2023-10-05 10:00,IN,TH,False,True,130
2028,1601,6E,2023-10-05 02:25,2023-10-05 05:00,2023-10-05 09:10,2023-10-05 11:30,IN,ID,False,True,140
2029,472,SG,2023-10-05 03:10,2023-10-05 06:50,2023-10-05 05:15,2023-10-05 08:55,IN,IN,True,False,220
2030,4312,QR,2023-10-05 07:35,,2023-10-05 08:50,2023-10-05 09:36,TH,TH,True,False,46
2031,6536,CX,2023-10-05 07:35,,2023-10-05 08:50,2023-10-05 09:36,TH,TH,True,False,46
2032,4916,MH,2023-10-05 07:35,,2023-10-05 08:50,2023-10-05 09:36,TH,TH,True,False,46
2033,9563,GA,2023-10-05 07:35,,2023-10-05 08:50,2023-10-05 09:36,TH,TH,True,False,46
2034,3898,BR,2023-10-05 07:35,,2023-10-05 08:50,2023-10-05 09:36,TH,TH,True,False,46
2035,7611,EY,2023-10-05 07:35,,2023-10-05 08:50,2023-10-05 09:36,TH,TH,True,False,46
2036,136,PG,2023-10-05 07:35,,2023-10-05 08:50,2023-10-05 09:36,TH,TH,True,False,46
2037,9724,CI,2023-10-05 07:35,,2023-10-05 08:50,2023-10-05 09:36,TH,TH,True,False,46
2038,4418,TK,2023-10-05 07:35,,2023-10-05 08:50,2023-10-05 09:36,TH,TH,True,False,46
2039,3772,VN,2023-10-05 07:35,,2023-10-05 08:50,2023-10-05 09:36,TH,TH,True,False,46
2040,5987,TG,2023-10-05 07:35,,2023-10-05 08:50,2023-10-05 09:36,TH,TH,True,False,46
2041,3862,HX,2023-10-05 07:35,,2023-10-05 08:50,2023-10-05 09:36,TH,TH,True,False,46
2042,5404,SQ,2023-10-05 07:35,,2023-10-05 08:50,2023-10-05 09:36,TH,TH,True,False,46
2043,3743,PR,2023-10-05 07:35,,2023-10-05 08:50,2023-10-05 09:36,TH,TH,True,False,46
2044,1136,KC,2023-10-05 07:35,,2023-10-05 08:50,2023-10-05 09:36,TH,TH,True,False,46
2045,3497,QF,2023-10-05 07:35,,2023-10-05 08:50,2023-10-05 09:36,TH,TH,True,False,46
2046,150,PG,2023-10-05 08:20,2023-10-05 09:25,2023-10-05 09:50,2023-10-05 10:55,TH,TH,True,False,65
2047,7732,EY,2023-10-05 08:20,2023-10-05 09:25,2023-10-05 09:50,2023-10-05 10:55,TH,TH,True,False,65
2048,3904,BR,2023-10-05 08:20,2023-10-05 09:25,2023-10-05 09:50,2023-10-05 10:55,TH,TH,True,False,65
2049,1150,KC,2023-10-05 08:20,2023-10-05 09:25,2023-10-05 09:50,2023-10-05 10:55,TH,TH,True,False,65
2050,4438,QR,2023-10-05 08:20,2023-10-05 09:25,2023-10-05 09:50,2023-10-05 10:55,TH,TH,True,False,65
2051,9630,CI,2023-10-05 08:20,2023-10-05 09:25,2023-10-05 09:50,2023-10-05 10:55,TH,TH,True,False,65
2052,5372,SQ,2023-10-05 08:20,2023-10-05 09:25,2023-10-05 09:50,2023-10-05 10:55,TH,TH,True,False,65
2053,4995,MH,2023-10-05 08:20,2023-10-05 09:25,2023-10-05 09:50,2023-10-05 10:55,TH,TH,True,False,65
2054,5757,TG,2023-10-05 08:20,2023-10-05 09:25,2023-10-05 09:50,2023-10-05 10:55,TH,TH,True,False,65
2055,7723,6Y,2023-10-05 00:45,2023-10-05 01:29,2023-10-05 02:55,2023-10-05 03:48,GE,TR,False,True,53
2056,7723,6Y,2023-10-05 00:45,2023-10-05 01:29,2023-10-05 02:55,2023-10-05 03:48,GE,TR,False,True,53
2057,7723,TK,2023-10-05 00:45,2023-10-05 01:29,2023-10-05 02:55,2023-10-05 03:48,GE,TR,False,True,53
